Size,Instance_Name,Optimal_Cost,Sw_cost,Apx,Execution_time
small,A-n32-k5.vrp,784.0,885.0418306160853,1.1288798859899047,0.004496499997912906
small,A-n33-k5.vrp,661.0,798.7116975969584,1.2083384229908598,0.0033350000012433156
small,A-n33-k6.vrp,742.0,875.319778439195,1.1796762512657615,0.002151699998648837
small,A-n34-k5.vrp,778.0,868.7496584419196,1.1166448051952693,0.003342899988638237
small,A-n36-k5.vrp,799.0,943.4352846905521,1.180770068448751,0.0056859999895095825
small,A-n37-k5.vrp,669.0,839.6461123034506,1.2550764010514956,0.008184399994206615
small,A-n37-k6.vrp,949.0,1137.0932136375932,1.1982014896075797,0.0038991999899735674
small,A-n38-k5.vrp,730.0,878.7654334461328,1.2037882649947025,0.005426200004876591
small,A-n39-k5.vrp,822.0,1014.9654208067323,1.2347511202028374,0.005876299997908063
small,A-n39-k6.vrp,831.0,989.1805362297355,1.1903496224184542,0.00586200000543613
small,A-n44-k6.vrp,937.0,1164.8582750697713,1.2431785219527975,0.005447000003186986
small,A-n45-k6.vrp,944.0,1116.0887733978198,1.182297429446843,0.004455200003576465
small,A-n45-k7.vrp,1146.0,1345.909820347829,1.1744413790120671,0.0047623999998904765
small,A-n46-k7.vrp,914.0,1029.451528384232,1.126314582477278,0.009503900000709109
small,A-n48-k7.vrp,1073.0,1153.363772497331,1.0748963396992832,0.005554700008360669
small,B-n31-k5.vrp,672.0,803.6165443363584,1.1958579528814857,0.004023399989819154
small,B-n34-k5.vrp,788.0,994.6506311301745,1.2622469938200183,0.005549900000914931
small,B-n35-k5.vrp,955.0,1004.0186316482343,1.051328410102863,0.004907199996523559
small,B-n38-k6.vrp,805.0,918.4446934035301,1.1409250849733292,0.003232999995816499
small,B-n39-k5.vrp,549.0,613.4472226531526,1.1173902051969993,0.008442200007266365
small,B-n41-k6.vrp,829.0,884.3341399985787,1.066748057899371,0.004447500003152527
small,B-n43-k6.vrp,742.0,817.3484032816764,1.1015477133176232,0.006067599999369122
small,B-n44-k7.vrp,909.0,1215.7821258078895,1.3374940877974582,0.004016499995486811
small,B-n45-k5.vrp,751.0,901.6287329069982,1.2005708826990655,0.010538799993810244
small,B-n45-k6.vrp,678.0,861.4792549228983,1.2706183700927705,0.006309999997029081
small,B-n50-k7.vrp,741.0,789.3922828670114,1.0653067245168846,0.009492900004261173
small,B-n50-k8.vrp,1312.0,1517.3954462880301,1.1565514072317302,0.007847799992305227
small,E-n22-k4.vrp,375.0,398.30461542985955,1.0621456411462922,0.0011307999957352877
small,E-n23-k3.vrp,569.0,743.4226658793349,1.3065424707896922,0.007400300004519522
small,E-n30-k3.vrp,534.0,556.2923988113433,1.0417460651897814,0.01586200000019744
small,E-n33-k4.vrp,835.0,929.7806887683421,1.1135098069081941,0.01301739999325946
small,F-n45-k4.vrp,724.0,897.955712207112,1.2402703207280552,0.022220099999685772
small,P-n16-k8.vrp,450.0,596.6741051276423,1.325942455839205,0.00019639999663922936
small,P-n19-k2.vrp,212.0,235.6198996063908,1.1114146207848623,0.006799800001317635
small,P-n20-k2.vrp,216.0,238.9953753896625,1.1064600712484376,0.006492900007287972
small,P-n21-k2.vrp,211.0,239.37333359902524,1.1344707753508305,0.0097578999993857
small,P-n22-k2.vrp,216.0,239.57911333789758,1.1091625617495258,0.01068669999949634
small,P-n22-k8.vrp,603.0,689.8491454966089,1.1440284336593847,0.00033229999826289713
small,P-n23-k8.vrp,529.0,690.0785546415675,1.3044963225738517,0.0002271999983349815
small,P-n40-k5.vrp,458.0,513.0217458118971,1.1201348161831814,0.007829000009223819
small,P-n45-k5.vrp,510.0,531.3140025586416,1.0417921618796895,0.013939299999037758
small,P-n50-k10.vrp,696.0,800.3916901281899,1.1499880605290085,0.002064500004053116
small,P-n50-k7.vrp,554.0,601.3762137311994,1.0855166312837534,0.007175600010668859
small,P-n50-k8.vrp,631.0,695.0054567329776,1.101434955202817,0.0026053000037791207
small,VRPExemple.vrp,None,115.57908950145404,None,0.00011799999629147351
