Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,BEST_Random,APX,Execution_time,#Iteration,Used_truck
mid_small,A-n53-k7.vrp,53,7,100,1013.3082739074634,2230.289294622811,2.200997812859548,300,10000,7
mid_small,A-n54-k7.vrp,54,7,100,1171.784337211776,2351.989557270687,2.0071863760076982,300,10000,7
mid_small,A-n55-k9.vrp,55,9,100,1074.4636399998485,2274.4307551980587,2.116805697769707,300,10000,9
mid_small,A-n60-k9.vrp,60,9,100,1355.799248189919,2726.2261494428426,2.0107889520388316,300,10000,9
mid_small,A-n61-k9.vrp,61,9,100,1039.0784353929382,2303.588260259773,2.2169531979447226,300,10000,9
mid_small,A-n62-k8.vrp,62,8,100,1294.2821609711052,2865.5180799677787,2.2139825197140697,300,10000,8
mid_small,A-n63-k10.vrp,63,10,100,1313.7294196277296,2737.1731508830053,2.083513629205804,300,10000,10
mid_small,A-n63-k9.vrp,63,9,100,1622.14461148721,3110.8326059073247,1.9177282862933285,300,10000,9
mid_small,A-n64-k9.vrp,64,9,100,1400.8320811963101,2703.440115476421,1.9298816408942348,300,10000,9
mid_small,A-n65-k9.vrp,65,9,100,1181.687448797443,2832.2638523882065,2.3967960861990116,300,10000,9
mid_small,A-n69-k9.vrp,69,9,100,1165.9945611875808,2959.4020188744585,2.538092472627204,300,10000,9
mid_small,A-n80-k10.vrp,80,10,100,1766.4999433704204,3970.834571783129,2.247854344227668,300,10000,10
mid_small,B-n51-k7.vrp,51,7,100,1035.7099814133153,2217.5580911052884,2.1410994688679543,300,10000,7
mid_small,B-n52-k7.vrp,52,7,100,750.0765897402907,1982.3462592890473,2.6428584579281726,300,10000,7
mid_small,B-n56-k7.vrp,56,7,100,712.9160674221106,1987.3867645021671,2.7876868755231112,300,10000,7
mid_small,B-n57-k7.vrp,57,7,100,1160.98588257624,2657.385050674589,2.288903845047472,300,10000,7
mid_small,B-n57-k9.vrp,57,9,100,1603.630575253598,2689.0423340947787,1.6768465104062598,300,10000,9
mid_small,B-n63-k10.vrp,63,10,100,1501.2706799308946,3052.9617106403703,2.0335851165633247,300,10000,10
mid_small,B-n64-k9.vrp,64,9,100,869.3156645744783,2289.5332057488868,2.633719026413255,300,10000,9
mid_small,B-n66-k9.vrp,66,9,100,1325.355013237209,2760.4979632675277,2.0828366254298536,300,10000,9
mid_small,B-n67-k10.vrp,67,10,100,1039.3588576261575,2613.971475735614,2.5149845566388795,300,10000,10
mid_small,B-n68-k9.vrp,68,9,100,1278.2107324742128,2892.0822683456213,2.2626020849844237,300,10000,9
mid_small,B-n78-k10.vrp,78,10,100,1229.2734318106839,3367.8865936366205,2.7397375608092513,300,10000,10
mid_small,CMT1.vrp,51,None,160,524.6111466425073,1266.793067056105,2.41472769910349,300,10000,5
mid_small,CMT2.vrp,76,None,140,835.2621066076043,2127.445321669961,2.547039192655974,300,10000,10
mid_small,CMT6.vrp,51,None,160,555.4302364990572,1214.3636066501238,2.186347675820463,300,10000,5
mid_small,CMT7.vrp,76,None,140,909.675053283213,2107.4997595168375,2.3167610806852594,300,10000,10
mid_small,E-n51-k5.vrp,51,5,160,524.9442369496244,1212.1026550489246,2.309012214501638,300,10000,5
mid_small,E-n76-k10.vrp,76,10,140,837.3556148786039,2131.2559945115763,2.545222073683182,300,10000,10
mid_small,E-n76-k14.vrp,76,14,100,1026.7063423619143,2100.3472937385477,2.045713761645562,300,10000,14
mid_small,E-n76-k7.vrp,76,7,220,687.6027698154307,2023.0572693132895,2.9421889470519833,300,10000,7
mid_small,E-n76-k8.vrp,76,8,180,740.6554097159442,2067.6488304422096,2.7916475101899185,300,10000,8
mid_small,F-n72-k4.vrp,72,4,30000,248.8087975379043,968.437237946991,3.892294997324025,300,10000,4
mid_small,P-n51-k10.vrp,51,10,80,742.4815823234725,1325.7680338044647,1.785590464959002,300,10000,10
mid_small,P-n55-k10.vrp,55,10,115,697.8097119224453,1383.2915299539568,1.9823334446621976,300,10000,10
mid_small,P-n55-k15.vrp,55,15,70,991.4834084933393,1724.253733037226,1.7390646361469693,300,10000,15
mid_small,P-n55-k7.vrp,55,7,170,570.2697069066196,1345.6872171954365,2.3597382096534716,300,10000,7
mid_small,P-n60-k10.vrp,60,10,120,748.9404104021116,1557.9730672361356,2.0802363520478866,300,10000,10
mid_small,P-n60-k15.vrp,60,15,80,971.581660632717,1673.934080695104,1.7228959216922626,300,10000,15
mid_small,P-n65-k10.vrp,65,10,130,796.6684835175466,1768.455051649994,2.21981299403448,300,10000,10
mid_small,P-n70-k10.vrp,70,10,135,830.0199899119715,1967.654966445551,2.37061153991512,300,10000,10
mid_small,P-n76-k4.vrp,76,4,350,598.2184952221475,1982.633173368029,3.314229147381646,300,10000,4
mid_small,P-n76-k5.vrp,76,5,280,635.035240151242,2006.4091288008221,3.159524073534832,300,10000,5
mid_small,tai75a.vrp,76,None,1445,None,4196.685210538412,None,300,10000,10
mid_small,tai75b.vrp,76,None,1679,None,3764.496641361005,None,300,10000,10
mid_small,tai75c.vrp,76,None,1122,None,3483.9787176715936,None,300,10000,9
mid_small,tai75d.vrp,76,None,1699,None,4288.833893164286,None,300,10000,9
