Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,BEST_Random,APX,Execution_time,#Iteration,Used_Truck
mid,Golden_1.vrp,241,None,550,5623.468314507381,33470.656729749506,5.951959690677398,0.3326044119999949,1000,9
mid,Golden_17.vrp,241,None,200,707.7560011421995,3242.816240324406,4.581827967676777,0.4362888679999912,1000,22
mid,Golden_5.vrp,201,None,900,6460.97951921498,43670.548893763305,6.7591220129837755,0.24344659199999796,1000,5
mid,M-n101-k10.vrp,101,10,200,819.8108473050876,3648.7678376335043,4.450743546060495,0.1353040010000086,1000,10
mid,M-n121-k7.vrp,121,7,200,1045.160491205303,5789.791572573832,5.539619629036027,0.14947225500000627,1000,7
mid,M-n151-k12.vrp,151,12,200,1030.7562527704383,4783.476862657551,4.6407449382923005,0.22490590800001087,1000,12
mid,M-n200-k16.vrp,200,16,200,1294.6662430341767,6125.246675920734,4.731139557300591,0.31149103100000275,1000,16
mid,M-n200-k17.vrp,200,17,200,1294.8940205956042,6200.8975946359105,4.788729808006776,0.30108507500000314,1000,16
mid,ORTEC-n242-k12.vrp,242,12,125,123750.0,463538.0,3.7457616161616163,0.33331335200000467,1000,12
mid,P-n101-k4.vrp,101,4,400,692.2768742727131,3009.3214603469514,4.346991170994208,0.12099438199999213,1000,4
mid,tai100a.vrp,101,None,1409,2645.390607105398,7120.6595646435635,2.690239808212345,0.15703626399999848,1000,11
mid,tai100b.vrp,101,None,1842,2645.390607105398,6974.087927150402,2.6379069742370433,0.14991038599998774,1000,11
mid,tai100c.vrp,101,None,2043,1406.202006654208,5692.631884533546,4.047442412933413,0.14755160199999295,1000,11
mid,tai100d.vrp,101,None,1297,1580.4579750894477,5479.961576278888,3.467840099078066,0.14659363000001235,1000,11
mid,tai150a.vrp,151,None,1544,3055.2318629369656,13952.350919116372,4.565024927629607,0.2590035940000064,1000,15
mid,tai150b.vrp,151,None,1918,2727.025874329722,13451.074264762901,4.932741002052822,0.25147037099998215,1000,14
mid,tai150c.vrp,151,None,2021,2358.659066369156,11833.959026949424,5.018064173505885,0.24333471199997803,1000,14
mid,tai150d.vrp,151,None,1874,2645.390607105398,11694.075616900325,4.421806836256151,0.24206781199998773,1000,14
mid,X-n101-k25.vrp,101,25,206,27598.4007834456,inf,inf,0.21508744000001911,1000,0
mid,X-n106-k14.vrp,106,14,600,26362.240374476234,49214.85795451125,1.8668693273186594,0.18305913599999712,1000,14
mid,X-n110-k13.vrp,110,13,66,14979.427094468716,52245.63956142937,3.4878262854739974,0.1607355259999963,1000,13
mid,X-n115-k10.vrp,115,10,169,12751.640005756142,50296.75178964037,3.9443359259621675,0.14884320799998818,1000,10
mid,X-n120-k6.vrp,120,6,21,13329.4178091839,58748.428457728085,4.4074264381787716,0.14172564399999033,1000,6
mid,X-n125-k30.vrp,125,30,188,55546.20080627722,85931.3081432116,1.5470240429747013,0.26625587999998857,1000,30
mid,X-n129-k18.vrp,129,18,39,28946.534546376366,67601.01391005912,2.3353750274235043,0.21542835799999693,1000,18
mid,X-n134-k13.vrp,134,13,643,10919.846711469087,36495.80565187762,3.3421536598628414,0.22202392599999143,1000,13
mid,X-n139-k10.vrp,139,10,106,13595.955750386658,64925.32840655382,4.77534125577802,0.1875396970000054,1000,10
mid,X-n143-k7.vrp,143,7,1190,15697.056595993054,73683.58296409616,4.694101885502864,0.18737103199998728,1000,7
mid,X-n148-k46.vrp,148,46,18,43452.94926360666,82275.7415418087,1.8934443561628962,0.4010332960000085,1000,46
mid,X-n153-k22.vrp,153,22,144,21226.867128671347,64314.19684240047,3.029848750291117,0.2505499899999961,1000,22
mid,X-n157-k13.vrp,157,13,12,16886.34634255687,61231.79128114776,3.626112483955855,0.2284889700000008,1000,13
mid,X-n162-k11.vrp,162,11,1174,14138.581489418759,73539.98965223202,5.201369720666035,0.2439693190000014,1000,11
mid,X-n167-k10.vrp,167,10,133,20558.33328675831,86277.85722285141,4.1967340454794195,0.2279202859999998,1000,10
mid,X-n172-k51.vrp,172,51,161,45612.13671476604,98458.89278717455,2.1586117178172097,0.4701718420000134,1000,51
mid,X-n176-k26.vrp,176,26,142,47815.81734293499,108954.94799494292,2.2786382006924226,0.31277353599998037,1000,26
mid,X-n181-k23.vrp,181,23,8,25575.6800061908,71050.60380547367,2.778053361172618,0.3313014659999851,1000,23
mid,X-n186-k15.vrp,186,15,974,24154.291268175097,99738.0065062237,4.1292044299240205,0.31813097799999923,1000,15
mid,X-n190-k8.vrp,190,8,138,16985.85965815717,58030.17288165732,3.416381275338592,0.23055110900000386,1000,8
mid,X-n195-k51.vrp,195,51,181,44229.3103670945,inf,inf,0.5636057859999823,1000,0
mid,X-n200-k36.vrp,200,36,402,58581.48464689695,121878.14500145367,2.080489180772402,0.5341819329999851,1000,36
mid,X-n204-k19.vrp,204,19,836,19568.426556886145,87586.04879751772,4.475886119044974,0.3955690440000126,1000,19
mid,X-n209-k16.vrp,209,16,101,30660.39401012465,115047.68207405909,3.7523223620697155,0.347344808999992,1000,16
mid,X-n214-k11.vrp,214,11,944,10868.369072249128,49194.22254149864,4.526366579426278,0.3214296890000128,1000,11
mid,X-n219-k73.vrp,219,73,3,117601.29001838483,179330.30996978062,1.5249008743164771,0.7945768710000038,1000,73
mid,X-n223-k34.vrp,223,34,37,40437.947509756355,130064.28625397626,3.216391885928335,0.49250360300001716,1000,34
mid,X-n228-k23.vrp,228,23,154,25746.626508506168,109783.87117424408,4.264009933028457,0.3917312830000128,1000,23
mid,X-n233-k16.vrp,233,16,631,19239.224070740955,114405.65344040377,5.946479599163881,0.4094546710000202,1000,16
mid,X-n237-k14.vrp,237,14,18,27050.769538670516,125404.41436207875,4.6358908267953876,0.3502696609999987,1000,14
mid,X-n242-k48.vrp,242,48,28,82757.21927576141,167873.99392984255,2.0285117769660346,0.6381641649999779,1000,48
mid,X-n247-k50.vrp,247,50,134,37282.91645455028,81208.68342787818,2.178174111643749,0.5532650610000189,1000,50
mid_large,Golden_10.vrp,324,None,1000,735.4274460162404,4311.163921910118,5.862119975618798,0.5637183360000222,1000,16
mid_large,Golden_11.vrp,400,None,1000,911.9802546729934,5821.496683308053,6.383358250881708,0.784643630000005,1000,18
mid_large,Golden_12.vrp,484,None,1000,1100.6653917149429,7792.0557562723325,7.079404708211601,0.9313839939999866,1000,19
mid_large,Golden_13.vrp,253,None,1000,857.1887449794051,4127.903533368904,4.815629646966587,0.5645847229999958,1000,26
mid_large,Golden_14.vrp,321,None,1000,1080.5525732535093,5835.184591088063,5.400185734154987,0.7970880100000102,1000,30
mid_large,Golden_15.vrp,397,None,1000,1337.2677786614804,8106.923677335034,6.062303905542049,1.0503275289999863,1000,33
mid_large,Golden_16.vrp,481,None,1000,1611.2770526552179,10777.349643494585,6.688700509781746,1.3423046979999924,1000,37
mid_large,Golden_18.vrp,301,None,200,995.1332487054715,4720.328910127303,4.74341392599211,0.5901655769999934,1000,27
mid_large,Golden_19.vrp,361,None,200,1365.6035342978782,6646.538903547125,4.867107280126093,0.782175240000015,1000,33
mid_large,Golden_2.vrp,321,None,700,8404.611623286655,58561.70808862264,6.967806570188887,0.45668712099998743,1000,10
mid_large,Golden_20.vrp,421,None,200,1817.59,8957.219901212067,4.9280750340902335,0.9892398089999972,1000,38
mid_large,Golden_3.vrp,401,None,900,10997.760007936988,88418.92340488358,8.039721119670952,0.588607651000018,1000,9
mid_large,Golden_4.vrp,481,None,1000,13588.647622235947,128706.16363704468,9.471594761677004,0.7157078749999926,1000,10
mid_large,Golden_6.vrp,281,None,900,8400.332070493927,62154.372309091974,7.399037536552694,0.3658561180000106,1000,7
mid_large,Golden_7.vrp,361,None,900,10102.681504546768,79857.8476561268,7.904618948957891,0.5178038349999952,1000,8
mid_large,Golden_8.vrp,441,None,900,11635.343785727806,98813.04613679921,8.492490463238884,0.6645947140000033,1000,10
mid_large,Golden_9.vrp,256,None,1000,579.702137615176,3027.4703645535005,5.2224585146574505,0.42054428600002325,1000,14
mid_large,Loggi-n401-k23.vrp,401,23,100,336903.0,975226.0,2.894678883833032,0.7279702650000104,1000,23
mid_large,ORTEC-n323-k21.vrp,323,21,100,214071.0,907490.0,4.239201012748107,0.5743641349999962,1000,21
mid_large,ORTEC-n405-k18.vrp,405,18,160,200986.0,1114267.0,5.5440030648900915,0.6558017460000087,1000,18
mid_large,ORTEC-n455-k41.vrp,455,41,70,292485.0,inf,inf,1.1504575359999762,1000,0
mid_large,tai385.vrp,386,None,65,24366.413317686343,111764.22550451817,4.585131220653972,0.9955035049999879,1000,46
mid_large,X-n251-k28.vrp,251,28,69,38690.425121260014,122928.84944899051,3.177242148767249,0.47472179000004644,1000,28
mid_large,X-n256-k16.vrp,256,16,1225,18847.64536111926,inf,inf,0.44902977800001054,1000,0
mid_large,X-n261-k13.vrp,261,13,1081,26564.880001915062,138868.46878717619,5.227521026903384,0.40968967200001316,1000,13
mid_large,X-n266-k58.vrp,266,58,35,75489.08620023358,inf,inf,0.8219639789999746,1000,0
mid_large,X-n270-k35.vrp,270,35,585,35290.73392868522,inf,inf,0.731890753000016,1000,0
mid_large,X-n275-k28.vrp,275,28,10,21250.145366637433,93257.86485389473,4.388575383597558,0.5219039180000209,1000,28
mid_large,X-n280-k17.vrp,280,17,192,33503.46202277754,150922.51476275883,4.504684162495005,0.44239316099998405,1000,17
mid_large,X-n284-k15.vrp,284,15,109,20236.988928206607,93099.51137323749,4.600462633226727,0.40127140399999917,1000,15
mid_large,X-n289-k60.vrp,289,60,267,95160.55111655206,inf,inf,1.0929743959999882,1000,0
mid_large,X-n294-k50.vrp,294,50,285,47172.6649088552,152824.08562886406,3.2396746277562136,0.9569895090000387,1000,50
mid_large,X-n298-k31.vrp,298,31,55,34246.82220867055,149179.08880477308,4.355997992917549,0.6221449150000353,1000,31
mid_large,X-n303-k21.vrp,303,21,794,21752.126168499934,128336.1305105876,5.899935000213263,0.5837708269999666,1000,21
mid_large,X-n308-k13.vrp,308,13,246,25876.44143591163,152314.8663647563,5.886236975126415,0.4490963719999854,1000,13
mid_large,X-n313-k71.vrp,313,71,248,94050.10805997287,inf,inf,1.2679336310000053,1000,0
mid_large,X-n317-k53.vrp,317,53,6,78377.10731781296,190259.3305508716,2.4274859976572634,0.8997317350000458,1000,53
mid_large,X-n322-k28.vrp,322,28,868,29845.918271150993,inf,inf,0.7719557980000218,1000,0
mid_large,X-n327-k20.vrp,327,20,128,27542.437966140435,155100.87229000276,5.631341440459176,0.5447973309999838,1000,20
mid_large,X-n331-k15.vrp,331,15,23,31121.750855683116,173743.56880806375,5.582705472251301,0.4943096810000043,1000,15
mid_large,X-n336-k84.vrp,336,84,203,139117.0985790461,inf,inf,1.4140951620000237,1000,0
mid_large,X-n344-k43.vrp,344,43,61,42065.38035936931,inf,inf,0.8800716160000093,1000,0
mid_large,X-n351-k40.vrp,351,40,436,25905.70297881667,107693.57905921568,4.157137876060639,0.9977902589999985,1000,40
mid_large,X-n359-k29.vrp,359,29,68,51511.60553388114,188678.5456708459,3.6628356603395877,0.7205625340000097,1000,29
mid_large,X-n367-k17.vrp,367,17,218,22836.07733743848,140359.19121487217,6.146379220075642,0.5886111170000277,1000,17
mid_large,X-n376-k94.vrp,376,94,4,147733.07228503397,273402.91843542346,1.850654793856341,1.6076206939999906,1000,94
mid_large,X-n384-k52.vrp,384,52,564,65946.66629170375,inf,inf,1.3559421949999546,1000,0
mid_large,X-n393-k38.vrp,393,38,78,38271.134773791055,185247.66851327944,4.840401770373981,0.9331922389999932,1000,38
mid_large,X-n401-k29.vrp,401,29,745,66172.17496367855,202500.21501812997,3.060201891947498,0.9453375389999792,1000,29
mid_large,X-n411-k19.vrp,411,19,216,19730.689427603767,170101.83778952472,8.621180644176967,0.6760538460000021,1000,19
mid_large,X-n420-k130.vrp,420,130,18,107812.51082907204,224502.06865794936,2.0823378189742665,2.2457326549999834,1000,130
mid_large,X-n429-k61.vrp,429,61,536,65463.639441893916,inf,inf,1.696752451000009,1000,0
mid_large,X-n439-k37.vrp,439,37,12,36410.2802975995,210303.78506471575,5.7759452370538575,1.0163004730000011,1000,37
