Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,BEST_Random,APX,Execution_time,#Iteration,Used_truck
large,ORTEC-n510-k23.vrp,510,23,145,184529.0,684178.0,3.7076990608522236,0.8444858329999931,1000,22
large,ORTEC-n701-k64.vrp,701,64,80,445543.0,1589905.0,3.568465894425454,1.9869823789999828,1000,57
large,X-n1001-k43.vrp,1001,43,131,72404.78563198904,478836.0043094591,6.613319825891527,2.278373934000001,1000,41
large,X-n502-k39.vrp,502,39,13,69254.03636320303,192525.57458186313,2.7799906646908217,1.0469207879999942,1000,36
large,X-n513-k21.vrp,513,21,142,24224.86420176902,201512.86167470145,8.31843101353633,0.8214469699999825,1000,20
large,X-n524-k153.vrp,524,153,125,154639.25890297085,212469.70326057856,1.3739700045632894,1.7375155710000172,1000,88
large,X-n536-k96.vrp,536,96,371,94872.74640638653,206616.13758527482,2.1778239316508925,2.3036649400000044,1000,81
large,X-n548-k50.vrp,548,50,11,86722.27757710981,243070.39229380476,2.802859877355928,1.3582353349999892,1000,46
large,X-n561-k42.vrp,561,42,74,42739.652695945704,250448.32861715567,5.859858768597651,1.2776129760000003,1000,39
large,X-n573-k30.vrp,573,30,210,50717.884979878174,108948.9328474243,2.148136360391383,1.0156898590000196,1000,24
large,X-n586-k159.vrp,586,159,28,190355.10222372148,231282.83252225185,1.2150072670520207,2.9531463399999893,1000,131
large,X-n599-k92.vrp,599,92,487,108482.05871611243,259275.4351323203,2.3900305562122512,2.685828010999984,1000,83
large,X-n613-k62.vrp,613,62,523,59548.304940199545,278389.07142548123,4.675012524790573,2.0167029439999737,1000,55
large,X-n627-k43.vrp,627,43,110,62199.04938685801,255952.89116593046,4.115061141432984,1.4459721219999722,1000,41
large,X-n641-k35.vrp,641,35,1381,63697.83808523143,283439.96468149073,4.449758001240662,1.5922482139999943,1000,34
large,X-n655-k131.vrp,655,131,5,106810.59956566418,145535.19133517484,1.3625538282434588,2.911486228000001,1000,109
large,X-n670-k130.vrp,670,130,129,146378.31843753328,285659.585715239,1.951515694157559,2.3202070119999973,1000,80
large,X-n685-k75.vrp,685,75,408,68237.21553731913,288242.5285668261,4.2241250071111915,2.549126239000003,1000,65
large,X-n701-k44.vrp,701,44,87,81956.01995940873,295958.47263521625,3.6111864971212473,1.5936612980000007,1000,41
large,X-n716-k35.vrp,716,35,1007,43420.6564451652,234297.54403261907,5.395992672946049,1.7241147230000138,1000,33
large,X-n733-k159.vrp,733,159,25,136218.39404680504,304996.8758510713,2.2390285686841493,3.5691310180000073,1000,125
large,X-n749-k98.vrp,749,98,396,77303.49914276505,231889.908252505,2.999733657906583,3.315654665000011,1000,84
large,X-n766-k71.vrp,766,71,166,114461.16180212778,325260.0841893569,2.841663312413717,2.035765521000002,1000,53
large,X-n783-k48.vrp,783,48,832,72408.31876571494,365279.5195009619,5.044717592226714,2.2680143569999984,1000,45
large,X-n801-k40.vrp,801,40,20,73333.97393618312,380494.7107636998,5.188518913414059,1.7560665169999936,1000,39
large,X-n819-k171.vrp,819,171,358,158148.89835677537,332120.58294007904,2.1000499301034203,5.941458678999993,1000,147
large,X-n837-k142.vrp,837,142,44,193784.91639895606,335519.10331600736,1.7313994791279577,4.151377699000022,1000,124
large,X-n856-k95.vrp,856,95,9,89013.59855624012,390974.054174793,4.392295789814292,3.1538907199999926,1000,86
large,X-n876-k59.vrp,876,59,764,99356.19354150473,332790.98056380125,3.3494739351581764,2.8429806650000273,1000,54
large,X-n895-k37.vrp,895,37,1816,53898.675359403234,426511.43953666225,7.913208194684371,2.2723167819999617,1000,36
large,X-n916-k207.vrp,916,207,33,329222.3593754837,376454.73287776567,1.1434664814135926,5.894750155999986,1000,174
large,X-n936-k151.vrp,936,151,138,132768.74131236685,412161.1528724516,3.1043538471360086,3.727330858000016,1000,98
large,X-n957-k87.vrp,957,87,11,85517.72782106075,374260.66921803314,4.376410350859002,3.3652446020000184,1000,80
large,X-n979-k58.vrp,979,58,998,119032.52000804225,432617.24866454815,3.6344458525730534,3.193079259000001,1000,54
