Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,BEST_Random,APX,Execution_time,#Iteration,Used_truck
mid,CMT10.vrp,200,None,200,1395.853467656216,6253.428998565052,4.480003914067867,0.3095247050000012,1000,16
mid,CMT11.vrp,121,None,200,1042.1150274399192,5691.736030691106,5.461715723141944,0.14912192700001015,1000,7
mid,CMT12.vrp,101,None,200,819.5575441874688,3635.9640815075227,4.436496384292715,0.1354194949999794,1000,10
mid,CMT13.vrp,121,None,200,1541.1416027574185,5789.000498755454,3.7563066809680206,0.14949932300001478,1000,7
mid,CMT14.vrp,101,None,200,866.3652093737874,3683.622220590582,4.251812262005673,0.14223484400000075,1000,10
mid,CMT3.vrp,101,None,200,826.1369729550208,3132.3943721270907,3.7916162509018156,0.13145105200001694,1000,8
mid,CMT4.vrp,151,None,200,1028.4242880993547,4740.163777808599,4.609151915858543,0.21141989099999137,1000,12
mid,CMT5.vrp,200,None,200,1291.2891464211025,6273.167510859992,4.858065699883339,0.3078258869999786,1000,16
mid,CMT8.vrp,101,None,200,865.9445056375685,3115.9870290804024,3.598368034896412,0.1270194520000132,1000,8
mid,CMT9.vrp,151,None,200,1162.5470444474113,4676.417063824246,4.022561569581098,0.2141071869999962,1000,12
mid,E-n101-k14.vrp,101,14,112,1082.650162207119,3126.891295501968,2.8881825400805425,0.1558837260000132,1000,14
mid,E-n101-k8.vrp,101,8,200,826.9079628529653,3051.496151751746,3.690248841265954,0.1310048770000094,1000,8
mid,F-n135-k7.vrp,135,7,2210,1170.6531100619734,5570.4061085579315,4.758374671949609,0.17893923299999415,1000,7
mid,Golden_1.vrp,241,None,550,5623.468314507381,33470.656729749506,5.951959690677398,0.3326044119999949,1000,9
mid,Golden_17.vrp,241,None,200,707.7560011421995,3242.816240324406,4.581827967676777,0.4362888679999912,1000,22
mid,Golden_5.vrp,201,None,900,6460.97951921498,43670.548893763305,6.7591220129837755,0.24344659199999796,1000,5
mid,M-n101-k10.vrp,101,10,200,819.8108473050876,3648.7678376335043,4.450743546060495,0.1353040010000086,1000,10
