Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,BEST_Random,APX,Execution_time,#Iteration,Used_truck
large,Li_29.vrp,961,None,2000,29154.336084928324,496183.37126615574,17.019196383712664,13.93127736300005,10000,10
large,Li_30.vrp,1041,None,2100,31742.638701073323,582040.2566262868,18.336227876562955,15.135757100999854,10000,10
large,Li_31.vrp,1121,None,2300,34330.940210281784,677638.7197231334,19.738425908888658,16.557457385000134,10000,10
large,Li_32.vrp,1201,None,2500,37159.41317307494,775743.9199349831,20.87610792780424,17.591199727000003,10000,10
large,Loggi-n1001-k31.vrp,1001,31,180,284356.0,2908845.0,10.229588965944098,19.65341420699997,10000,31
large,Loggi-n501-k24.vrp,501,24,120,177078.0,1225375.0,6.919973119190414,8.756797758999937,10000,24
large,Loggi-n601-k19.vrp,601,19,180,113155.0,1059024.0,9.359056161901815,9.675643665000052,10000,19
large,Loggi-n601-k42.vrp,601,42,80,347059.0,1843330.0,5.311287129854001,13.826316200000065,10000,42
large,Loggi-n901-k42.vrp,901,42,120,246301.0,2072296.0,8.413672701288261,21.256161536000036,10000,42
large,ORTEC-n510-k23.vrp,510,23,145,184529.0,795692.0,4.31201599748549,8.673661402000107,10000,23
large,ORTEC-n701-k64.vrp,701,64,80,445543.0,1841412.0,4.132961352776276,21.361097249000068,10000,64
