Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,BEST_Random,APX,Execution_time,#Iteration,Used_truck
small,A-n32-k5.vrp,32,5,100,787.8082774366646,875.6483285915239,1.111499274215129,300,10000,4
small,A-n33-k5.vrp,33,5,100,662.7628798187153,808.6126844111452,1.2200633273733195,300,10000,4
small,A-n33-k6.vrp,33,6,100,742.830104787331,768.5148053259782,1.0345768169237035,300,10000,5
small,A-n34-k5.vrp,34,5,100,781.3034826995502,877.574831054118,1.123218890592849,300,10000,4
small,A-n36-k5.vrp,36,5,100,802.1318035237848,956.387259936726,1.1923068699374506,300,10000,4
small,A-n37-k5.vrp,37,5,100,672.593526946931,1005.4074620895991,1.4948217932655303,300,10000,4
small,A-n37-k6.vrp,37,6,100,952.2175276972253,1007.3250452065938,1.057872824125215,300,10000,5
small,A-n38-k5.vrp,38,5,100,734.1846511333271,995.8458213726003,1.3563969497800845,300,10000,5
small,A-n39-k5.vrp,39,5,100,828.989115424054,1053.4485062257374,1.270762771941662,300,10000,5
small,A-n39-k6.vrp,39,6,100,833.2046053523984,1113.1085734271128,1.3359366550264455,300,10000,5
small,A-n44-k6.vrp,44,6,100,939.3346964376051,1203.1582379872814,1.2808621277913166,300,10000,6
small,A-n45-k6.vrp,45,6,100,944.8763669421223,1395.4560251160776,1.476866258844164,300,10000,6
small,A-n45-k7.vrp,45,7,100,1147.22098351604,1219.2223829813365,1.062761578196229,300,10000,6
small,A-n46-k7.vrp,46,7,100,918.461372792691,1315.0676130098414,1.4318159173218379,300,10000,6
small,A-n48-k7.vrp,48,7,100,1074.337824689917,1400.2251981446025,1.3033378942501122,300,10000,6
small,B-n31-k5.vrp,31,5,100,676.7582609500149,331.30220715843836,0.48954290811812967,300,10000,4
small,B-n34-k5.vrp,34,5,100,791.2402758558225,582.9173830419338,0.7367134874566867,300,10000,5
small,B-n35-k5.vrp,35,5,100,956.29409898826,865.1675189228305,0.904708624510138,300,10000,4
small,B-n38-k6.vrp,38,6,100,809.452489572368,720.687702781006,0.8903397198293179,300,10000,5
small,B-n39-k5.vrp,39,5,100,553.2673599367333,846.5490682624596,1.5300903858837134,300,10000,5
small,B-n41-k6.vrp,41,6,100,834.9577391350781,1035.0449612246757,1.2396375441670442,300,10000,6
small,B-n43-k6.vrp,43,6,100,747.5357650288681,903.5344677745366,1.208683931985039,300,10000,5
small,B-n44-k7.vrp,44,7,100,915.8400817074579,1028.5190859618306,1.1230334929699715,300,10000,6
small,B-n45-k5.vrp,45,5,100,755.4335679475657,1211.917338318061,1.6042672575574237,300,10000,5
small,B-n45-k6.vrp,45,6,100,680.4379297045854,729.0663795435028,1.0714664008516246,300,10000,6
small,B-n50-k7.vrp,50,7,100,744.7824415526958,1318.5999157565261,1.77044978800461,300,10000,6
small,B-n50-k8.vrp,50,8,100,1322.5618541413928,1118.1366406087075,0.8454323985736015,300,10000,7
small,E-n13-k4.vrp,13,4,6000,290.0,78.0,0.2689655172413793,300,10000,3
small,E-n22-k4.vrp,22,4,6000,375.2797871480125,306.98493361678425,0.8180161685492208,300,10000,4
small,E-n23-k3.vrp,23,3,4500,568.5625010705219,596.6842198635693,1.049461086054916,300,10000,3
small,E-n30-k3.vrp,30,3,4500,535.7967571874207,556.1650560444615,1.038014972251719,300,10000,3
small,E-n31-k7.vrp,31,7,140,1263.0,370.0,0.2929532858273951,300,10000,5
small,E-n33-k4.vrp,33,4,8000,838.7210087828687,623.5899900781118,0.7435010969655454,300,10000,4
small,F-n45-k4.vrp,45,4,2010,724.5691570372719,1438.073069870945,1.9847285188775572,300,10000,4
small,P-n16-k8.vrp,16,8,35,451.94709212981854,83.9651755540509,0.18578540943445768,300,10000,6
small,P-n19-k2.vrp,19,2,160,212.6569041858923,172.40757511197256,0.8107311435384382,300,10000,2
small,P-n20-k2.vrp,20,2,160,217.41558334616656,195.52061995957348,0.899294415562972,300,10000,2
small,P-n21-k2.vrp,21,2,160,212.71153970290385,204.369685845993,0.9607832566650497,300,10000,2
small,P-n22-k2.vrp,22,2,160,217.8521507402297,215.14393352153468,0.9875685541341094,300,10000,2
small,P-n22-k8.vrp,22,8,3000,601.4237061659817,243.59580814551236,0.40503193613436395,300,10000,6
small,P-n23-k8.vrp,23,8,40,531.1738035458812,165.94434809247218,0.31241064033034227,300,10000,7
small,P-n40-k5.vrp,40,5,140,461.7261717631887,710.9852236432608,1.5398417224828935,300,10000,5
small,P-n45-k5.vrp,45,5,150,512.7913045095214,916.4184892134447,1.7871178414189135,300,10000,5
small,P-n50-k10.vrp,50,10,100,699.5615304783074,839.9441511303324,1.200672299055727,300,10000,9
small,P-n50-k7.vrp,50,7,150,559.8625135512013,921.2160168354061,1.6454325741370748,300,10000,6
small,P-n50-k8.vrp,50,8,120,634.8499103018386,863.7127249666769,1.360499089550199,300,10000,8
