Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,BEST_Random,APX,Execution_time,#Iteration,Used_truck
mid_small,A-n53-k7.vrp,53,7,100,1013.3082739074634,2447.8056634822665,2.415657432701278,0.6447876290000067,10000,7
mid_small,A-n54-k7.vrp,54,7,100,1171.784337211776,2553.317654854368,2.178999645045527,0.6724439639999957,10000,7
mid_small,A-n55-k9.vrp,55,9,100,1074.4636399998485,2513.2420554736354,2.339066639308511,0.7232928029999925,10000,9
mid_small,A-n60-k9.vrp,60,9,100,1355.799248189919,2968.981836479635,2.1898388278673417,0.7749959189999913,10000,9
mid_small,A-n61-k9.vrp,61,9,100,1039.0784353929382,2525.9324439998977,2.430935296087336,0.8004736000000037,10000,9
mid_small,A-n62-k8.vrp,62,8,100,1294.2821609711052,3182.215800073898,2.458672379202282,0.768507513000003,10000,8
mid_small,A-n63-k10.vrp,63,10,100,1313.7294196277296,2953.0178741257814,2.247812852484171,0.8421588219999876,10000,10
mid_small,A-n63-k9.vrp,63,9,100,1622.14461148721,3365.6696601784074,2.074827137077935,0.8150508650000177,10000,9
mid_small,A-n64-k9.vrp,64,9,100,1400.8320811963101,3007.280706556707,2.146781721324151,0.8232872499999928,10000,9
mid_small,A-n65-k9.vrp,65,9,100,1181.687448797443,3138.436682557264,2.6558940655171788,0.8439560409999842,10000,9
mid_small,A-n69-k9.vrp,69,9,100,1165.9945611875808,3152.059630179523,2.7033227556131214,0.8830230979999953,10000,9
mid_small,A-n80-k10.vrp,80,10,100,1766.4999433704204,4156.403351619307,2.3529031898461508,1.0477322890000096,10000,10
mid_small,B-n51-k7.vrp,51,7,100,1035.7099814133153,2477.0535281024936,2.39164782859613,0.6534831419999989,10000,7
mid_small,B-n52-k7.vrp,52,7,100,750.0765897402907,2186.6918671579792,2.9152914476575087,0.632484570999992,10000,7
mid_small,B-n56-k7.vrp,56,7,100,712.9160674221106,2125.9841405207403,2.9820959825021953,0.6774817199999745,10000,7
mid_small,B-n57-k7.vrp,57,7,100,1160.98588257624,2890.9418293999443,2.4900749206225603,0.7094136979999917,10000,7
mid_small,B-n57-k9.vrp,57,9,100,1603.630575253598,2930.405566631034,1.8273570059411097,0.7376006350000068,10000,9
mid_small,B-n63-k10.vrp,63,10,100,1501.2706799308946,3408.7152731926367,2.270553417688504,0.8357029100000091,10000,10
mid_small,B-n64-k9.vrp,64,9,100,869.3156645744783,2461.064462882276,2.8310365994462363,0.8326777849999871,10000,9
mid_small,B-n66-k9.vrp,66,9,100,1325.355013237209,2908.14737479418,2.1942402946746813,0.8593236289999879,10000,9
mid_small,B-n67-k10.vrp,67,10,100,1039.3588576261575,2874.4341622567895,2.765583937795893,0.8794108449999953,10000,10
mid_small,B-n68-k9.vrp,68,9,100,1278.2107324742128,3006.547130990768,2.3521529389532203,0.8666371799999979,10000,9
