Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,BEST_Random,APX,Execution_time,#Iteration,Used_truck
mid_large,Golden_10.vrp,324,None,1000,735.4274460162404,4223.424042522592,5.742815372747628,5.311334218000013,10000,16
mid_large,Golden_11.vrp,400,None,1000,911.9802546729934,5784.7695832681275,6.343086435947408,7.09885846200001,10000,18
mid_large,Golden_12.vrp,484,None,1000,1100.6653917149429,7712.32427610432,7.006965363095295,8.762180168000043,10000,19
mid_large,Golden_13.vrp,253,None,1000,857.1887449794051,4033.00447933679,4.704920010859087,5.378519530999995,10000,26
mid_large,Golden_14.vrp,321,None,1000,1080.5525732535093,5767.412621447461,5.337466000457494,7.275071345000015,10000,30
mid_large,Golden_15.vrp,397,None,1000,1337.2677786614804,7972.433448153304,5.961733001697835,9.74370215700003,10000,33
mid_large,Golden_16.vrp,481,None,1000,1611.2770526552179,10543.765600289005,6.543732242021303,12.427804688000037,10000,37
mid_large,Golden_18.vrp,301,None,200,995.1332487054715,4620.957140278384,4.6435561732959885,5.4898664099999905,10000,27
mid_large,Golden_19.vrp,361,None,200,1365.6035342978782,6540.838084451872,4.7897050060102755,7.309273684000004,10000,33
mid_large,Golden_2.vrp,321,None,700,8404.611623286655,57133.06134709582,6.797822898656883,4.385396682000021,10000,10
mid_large,Golden_20.vrp,421,None,200,1817.59,8936.073168816236,4.916440544246082,9.26005271200006,10000,38
mid_large,Golden_3.vrp,401,None,900,10997.760007936988,87953.07087599755,7.99736226399945,5.475796530000025,10000,9
mid_large,Golden_4.vrp,481,None,1000,13588.647622235947,124151.20116941156,9.13639124516374,6.809353719000001,10000,10
mid_large,Golden_6.vrp,281,None,900,8400.332070493927,60376.35669918853,7.187377378956222,3.4509725050000952,10000,7
mid_large,Golden_7.vrp,361,None,900,10102.681504546768,78789.26011196311,7.79884628417748,4.882610037999939,10000,8
mid_large,Golden_8.vrp,441,None,900,11635.343785727806,97138.21822155791,8.348547323604654,6.353665844000034,10000,10
mid_large,Golden_9.vrp,256,None,1000,579.702137615176,2936.180931386899,5.064982067283709,3.915888003999953,10000,14
mid_large,Loggi-n401-k23.vrp,401,23,100,336903.0,977763.0,2.902209241235608,6.8415641899999855,10000,23
mid_large,ORTEC-n323-k21.vrp,323,21,100,214071.0,887005.0,4.1435084621457365,5.269554492999987,10000,21
mid_large,ORTEC-n405-k18.vrp,405,18,160,200986.0,1096656.0,5.456380046371389,6.267342109999959,10000,18
mid_large,ORTEC-n455-k41.vrp,455,41,70,292485.0,1117506.0,3.8207292681675984,10.53935211299995,10000,41
mid_large,tai385.vrp,386,None,65,None,110025.76746267866,None,9.427448267000045,10000,47
mid_large,X-n251-k28.vrp,251,28,69,38690.425121260014,123853.5914121169,3.2011432033622333,4.604554109999981,10000,28
mid_large,X-n256-k16.vrp,256,16,1225,18847.64536111926,131065.43659833606,6.953942208012386,4.284839010999917,10000,16
mid_large,X-n261-k13.vrp,261,13,1081,26564.880001915062,136772.77936134653,5.148631552315937,3.8649752549999903,10000,13
mid_large,X-n266-k58.vrp,266,58,35,75489.08620023358,inf,inf,7.772215606000032,10000,0
mid_large,X-n270-k35.vrp,270,35,585,35290.73392868522,inf,inf,6.898306958000035,10000,0
mid_large,X-n275-k28.vrp,275,28,10,21250.145366637433,92439.74736690092,4.3500760005167125,5.074131984000019,10000,28
mid_large,X-n280-k17.vrp,280,17,192,33503.46202277754,148223.7775011923,4.424133165713484,4.179029491999927,10000,17
mid_large,X-n284-k15.vrp,284,15,109,20236.988928206607,91295.21901129544,4.51130448977253,3.9639197929999455,10000,15
mid_large,X-n289-k60.vrp,289,60,267,95160.55111655206,inf,inf,10.29271405499992,10000,0
mid_large,X-n294-k50.vrp,294,50,285,47172.6649088552,153135.806705898,3.24628271482605,9.056637426000066,10000,50
mid_large,X-n298-k31.vrp,298,31,55,34246.82220867055,149792.65237736035,4.373913920090259,5.768415082000047,10000,31
mid_large,X-n303-k21.vrp,303,21,794,21752.126168499934,125365.40308426341,5.76336318174771,5.519686594999939,10000,21
mid_large,X-n308-k13.vrp,308,13,246,25876.44143591163,150191.09577577267,5.8041634568552265,4.2047718820000455,10000,13
mid_large,X-n313-k71.vrp,313,71,248,94050.10805997287,inf,inf,12.111789220999981,10000,0
