Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,BEST_Random,APX,Execution_time,#Iteration,Used_truck
large,Li_21.vrp,561,None,1200,16212.825563177095,171045.02775773953,10.549982610447653,0.8370704339999975,1000,10
large,Li_22.vrp,601,None,900,14499.044646698783,134766.15472318945,9.294829970323162,1.0105700270000284,1000,14
large,Li_23.vrp,641,None,1400,18801.128566260857,224621.52207079693,11.947236107617838,0.9653591580000125,1000,10
large,Li_24.vrp,721,None,1500,21389.430579026408,281082.4542382438,13.14118453035686,1.1283815570000115,1000,10
large,Li_25.vrp,761,None,900,16665.74877986879,172048.43514188778,10.323474655378929,1.4149405090000187,1000,17
large,Li_26.vrp,801,None,1700,23977.732637558882,348303.8241703636,14.526136788462566,1.2232508890000418,1000,10
large,Li_27.vrp,841,None,900,17319.981961476158,191616.92034625265,11.063344105811147,1.6365353049999953,1000,19
large,Li_28.vrp,881,None,1800,26566.03412258745,419259.39886218513,15.781783495704948,1.352964079000003,1000,10
large,Li_29.vrp,961,None,2000,29154.336084928324,501923.57347101293,17.216086554290914,1.517225924999991,1000,10
large,Li_30.vrp,1041,None,2100,31742.638701073323,586173.4806921042,18.466438351651078,1.648136840999996,1000,10
large,Li_31.vrp,1121,None,2300,34330.940210281784,676483.6252515133,19.704780035383738,1.7803729749999775,1000,10
large,Li_32.vrp,1201,None,2500,37159.41317307494,780020.0490570279,20.99118318752721,1.9203753849999998,1000,10
large,Loggi-n1001-k31.vrp,1001,31,180,284356.0,2930733.0,10.306562900026726,2.1067960959999823,1000,31
large,Loggi-n501-k24.vrp,501,24,120,177078.0,1253369.0,7.078061645150725,0.8877993109999807,1000,24
large,Loggi-n601-k19.vrp,601,19,180,113155.0,1080219.0,9.546365604701515,1.0115104669999937,1000,19
large,Loggi-n601-k42.vrp,601,42,80,347059.0,1867522.0,5.380992857122276,1.469596432000003,1000,42
large,Loggi-n901-k42.vrp,901,42,120,246301.0,2105284.0,8.54760638405853,2.2487399709999636,1000,42
large,ORTEC-n510-k23.vrp,510,23,145,184529.0,802808.0,4.350579041776632,0.899124737999955,1000,23
large,ORTEC-n701-k64.vrp,701,64,80,445543.0,1867242.0,4.1909355550418255,2.2224128809999684,1000,64
large,X-n1001-k43.vrp,1001,43,131,72404.78563198904,536312.9734499325,7.40714814316065,2.5678301210000427,1000,43
large,X-n502-k39.vrp,502,39,13,69254.03636320303,252993.99869621499,3.6531300120817085,1.162191871999994,1000,39
large,X-n513-k21.vrp,513,21,142,24224.86420176902,212869.81257959685,8.787244824433403,0.8852357920000031,1000,21
large,X-n524-k153.vrp,524,153,125,154639.25890297085,inf,inf,2.3401240439999924,1000,0
large,X-n536-k96.vrp,536,96,371,94872.74640638653,inf,inf,2.9018640950000076,1000,0
large,X-n548-k50.vrp,548,50,11,86722.27757710981,318362.274595959,3.6710552754208354,1.5280149789999768,1000,50
large,X-n561-k42.vrp,561,42,74,42739.652695945704,281145.23844802193,6.578088980931084,1.351527370000042,1000,42
large,X-n573-k30.vrp,573,30,210,50717.884979878174,153258.33083330956,3.0217807957511105,1.164829482000016,1000,30
large,X-n586-k159.vrp,586,159,28,190355.10222372148,inf,inf,3.9463166120000324,1000,0
large,X-n599-k92.vrp,599,92,487,108482.05871611243,inf,inf,3.2594961939999507,1000,0
large,X-n613-k62.vrp,613,62,523,59548.304940199545,325172.3240489307,5.46064786185736,2.3130995329999564,1000,62
large,X-n627-k43.vrp,627,43,110,62199.04938685801,inf,inf,1.573572313999989,1000,0
large,X-n641-k35.vrp,641,35,1381,63697.83808523143,338335.147105133,5.311564054221445,1.7154890920000412,1000,35
large,X-n655-k131.vrp,655,131,5,106810.59956566418,239678.74151909878,2.243960266993455,3.5658680839999874,1000,131
large,X-n670-k130.vrp,670,130,129,146378.31843753328,inf,inf,3.049011974999985,1000,0
large,X-n685-k75.vrp,685,75,408,68237.21553731913,341181.2045050169,4.999928584694724,2.981253939999988,1000,75
large,X-n701-k44.vrp,701,44,87,81956.01995940873,359694.72626456944,4.388874989814286,1.7576633920000404,1000,44
large,X-n716-k35.vrp,716,35,1007,43420.6564451652,271141.6025703654,6.244530248242169,1.8613373069999852,1000,35
large,X-n733-k159.vrp,733,159,25,136218.39404680504,411854.9403768628,3.0234899130828707,4.643554198999993,1000,159
large,X-n749-k98.vrp,749,98,396,77303.49914276505,301658.3901796949,3.9022604865866226,4.006157436000024,1000,98
large,X-n766-k71.vrp,766,71,166,114461.16180212778,418564.4552757691,3.656825150869543,2.605416955999999,1000,71
large,X-n783-k48.vrp,783,48,832,72408.31876571494,422704.2769489932,5.837786101852458,2.554601865000052,1000,48
large,X-n801-k40.vrp,801,40,20,73333.97393618312,442096.02819753316,6.028529540513584,1.9279681350000146,1000,40
large,X-n819-k171.vrp,819,171,358,158148.89835677537,inf,inf,7.465959960000021,1000,0
large,X-n837-k142.vrp,837,142,44,193784.91639895606,inf,inf,4.924478906000047,1000,0
large,X-n856-k95.vrp,856,95,9,89013.59855624012,460090.25906526746,5.168763722933587,3.6374513989999855,1000,95
large,X-n876-k59.vrp,876,59,764,99356.19354150473,422617.7305711155,4.253562012664792,3.229080680999971,1000,59
large,X-n895-k37.vrp,895,37,1816,53898.675359403234,inf,inf,2.5209640209999975,1000,0
large,X-n916-k207.vrp,916,207,33,329222.3593754837,inf,inf,7.487240289999988,1000,0
large,X-n936-k151.vrp,936,151,138,132768.74131236685,inf,inf,5.254086149999978,1000,0
large,X-n957-k87.vrp,957,87,11,85517.72782106075,444254.32888123597,5.194879941277251,3.7805770739999502,1000,87
large,X-n979-k58.vrp,979,58,998,119032.52000804225,534997.1576234752,4.494546176014159,3.605434425999988,1000,58
