Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,Cost_NoOpt,Apx_NoOpt,Execution_time_NoOpt,Cost_2Opt,Apx_2Opt,Execution_time_2Opt,Cost_3Opt,Apx_3Opt,Execution_time_3Opt,#Truck_Opt3
mid,X-n162-k11.vrp,162,11,1174,14138.581489418759,29676.303751738636,2.09895906275663,0.0014566509999980326,16483.8416918045,1.1658766266008314,0.01175250100000369,15058.952181759187,1.0650963954926616,0.1835202219999985,11
mid,X-n167-k10.vrp,167,10,133,20558.33328675831,63081.35896281501,3.0684082256534833,0.0011714979999908337,24265.568204719224,1.1803276007957686,0.015644237000003614,23571.873269914566,1.1465848393992761,0.2826736459999921,10
mid,X-n172-k51.vrp,172,51,161,45612.13671476604,69385.16123283758,1.521199536578068,0.0014056909999879963,61100.17284252041,1.339559539264917,0.002590345000001548,60887.862989450296,1.3349048603052844,0.009979432999998039,64
mid,X-n176-k26.vrp,176,26,142,47815.81734293499,95140.22903426594,1.989722947783582,0.0021073899999919377,69799.56426169063,1.459758886083411,0.0040914949999972805,69661.96484027541,1.45688118934912,0.024864583999999468,34
mid,X-n181-k23.vrp,181,23,8,25575.6800061908,40559.811800291594,1.585874228582535,0.001428414000002931,28720.02874804822,1.1229429184716224,0.004313465999999266,28450.840137834617,1.112417739467645,0.02705511099999569,23
mid,X-n186-k15.vrp,186,15,974,24154.291268175097,58543.511585563756,2.4237312921161456,0.0020650169999925083,28652.55925109412,1.1862305928572532,0.009209655999995903,27968.490401411338,1.1579097929593034,0.10661870100000215,15
mid,X-n190-k8.vrp,190,8,138,16985.85965815717,53539.57275275713,3.1520084252577503,0.0012808949999936203,19460.136469971938,1.1456668582933063,0.034030205999997065,18817.31262719618,1.1078222124695047,0.8779862020000024,8
mid,X-n195-k51.vrp,195,51,181,44229.3103670945,66134.36214899497,1.495260984177526,0.0017295749999988175,59432.56325347204,1.3437370549120835,0.002508169000009275,59367.44921936571,1.3422648629749745,0.004593586000012806,62
mid,X-n200-k36.vrp,200,36,402,58581.48464689695,80237.17220521842,1.3696677830692119,0.001970929999998816,68365.87825877547,1.1670219467952114,0.0037312839999970038,68181.31429725404,1.1638713956844997,0.015559358999993833,39
mid,X-n204-k19.vrp,204,19,836,19568.426556886145,42485.12116105846,2.1711056347608033,0.0016254770000045937,23702.53493392499,1.2112642201978192,0.0085298080000058,22789.549775479147,1.1646081870317513,0.08247068199999319,19
mid,X-n209-k16.vrp,209,16,101,30660.39401012465,84697.56547624036,2.7624421737134752,0.0017612049999939927,36669.055425495855,1.1959746966522031,0.01161050400000363,36219.54177326123,1.1813136439571144,0.14269266499999844,16
mid,X-n214-k11.vrp,214,11,944,10868.369072249128,33548.92452936743,3.08684074918195,0.0016787579999970603,13501.379228319502,1.242263594341252,0.023999376000006123,13092.618441259001,1.2046534631115156,0.5376668050000006,12
mid,X-n219-k73.vrp,219,73,3,117601.29001838483,158122.46966402145,1.3445640744187575,0.002807590999992726,145726.01662536996,1.2391532150930347,0.0027174639999998362,145726.01662536996,1.2391532150930347,0.0037545240000014246,73
mid,X-n223-k34.vrp,223,34,37,40437.947509756355,64182.28110572043,1.5871794949591678,0.0017577109999962204,50031.344216559264,1.2372374785957754,0.004559251999992853,49929.159433429566,1.2347105258342623,0.01926738800000294,37
mid,X-n228-k23.vrp,228,23,154,25746.626508506168,51368.108999099204,1.9951394013552888,0.0018553689999976086,33571.969300943696,1.3039366260217506,0.010874979000007556,33180.83476166559,1.2887449449233013,0.14545683299999723,28
mid,X-n233-k16.vrp,233,16,631,19239.224070740955,42957.65082199238,2.23281618136162,0.0018777150000062193,22450.043963211945,1.166889261264648,0.03190210800001125,21414.525941727916,1.1130659876400715,0.7115784220000023,17
mid,X-n237-k14.vrp,237,14,18,27050.769538670516,89337.97247769903,3.3026037336936254,0.001796741999996243,33044.389747024434,1.2215693050722907,0.022940414999993664,32140.667514520137,1.1881609308220729,0.4419184759999979,14
mid,X-n242-k48.vrp,242,48,28,82757.21927576141,135668.72988767657,1.6393582466274614,0.0019940389999959507,113468.7664957589,1.3711041464269274,0.004021405999992567,113440.11265568319,1.3707579066628743,0.010673232000002031,54
mid,X-n247-k50.vrp,247,50,134,37282.91645455028,61692.623336893026,1.654715596407255,0.002163659000004259,53076.76118128316,1.4236214928621895,0.006721933999997987,52942.16168572928,1.4200112738033357,0.042716552000001684,65
