Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,Cost_NoOpt,Apx_NoOpt,Execution_time_NoOpt,Cost_2Opt,Apx_2Opt,Execution_time_2Opt,Cost_3Opt,Apx_3Opt,Execution_time_3Opt,#Truck_Opt3
mid_large,X-n280-k17.vrp,280,17,192,33503.46202277754,115193.96419835147,3.4382704724674764,0.0027911749999702806,45787.692181311286,1.3666555459308127,0.037548985999990236,45428.49896204213,1.355934468239649,0.7645594450000317,20
mid_large,X-n284-k15.vrp,284,15,109,20236.988928206607,56232.96479950563,2.778721923454102,0.0026086969999710163,24021.497233134407,1.1870094567108695,0.03934937200000377,23493.37290220916,1.160912474951437,0.7563010230000486,15
mid_large,X-n289-k60.vrp,289,60,267,95160.55111655206,166803.49347779524,1.7528638865646684,0.004407213000035881,140046.61715223728,1.471687747801177,0.006128005000050507,140009.7090383019,1.4712998968114304,0.016563132999976915,69
mid_large,X-n294-k50.vrp,294,50,285,47172.6649088552,78983.17007873792,1.6743419145673768,0.0027323539999883906,59287.99846700657,1.2568295342559095,0.0069516589999807366,58904.78685608271,1.2487059395498594,0.026140951999991557,56
mid_large,X-n298-k31.vrp,298,31,55,34246.82220867055,75148.57864333843,2.1943226786254186,0.0027358070000218504,42541.01548222682,1.242188697772267,0.011939260000019658,41916.959543823104,1.2239663957262183,0.09989917600000808,33
mid_large,X-n303-k21.vrp,303,21,794,21752.126168499934,49095.83165314538,2.2570589777215844,0.004656812000007449,25447.542957877627,1.1698876128591589,0.02523983600002566,24621.810886346546,1.1319266307862037,0.33959187800002155,22
mid_large,X-n308-k13.vrp,308,13,246,25876.44143591163,109218.51936952655,4.220770450219318,0.0029552690000400617,32494.175466150624,1.255743590038421,0.07636998999998923,31454.08339688875,1.2155490342360755,6.4616230049999785,14
mid_large,X-n313-k71.vrp,313,71,248,94050.10805997287,135814.02842376503,1.4440603123726405,0.0032456329999490663,117682.0913946932,1.2512701348482336,0.0072657769999864286,117607.17617988329,1.250473589088157,0.027196757000012894,82
mid_large,X-n317-k53.vrp,317,53,6,78377.10731781296,132206.2977150978,1.686797360088983,0.003186862999996265,96071.91303376915,1.225764975533036,0.007774830000016664,96012.04688765077,1.225001153695677,0.026113477999956558,53
mid_large,X-n322-k28.vrp,322,28,868,29845.918271150993,66597.35230850043,2.23137219982517,0.003216488000020945,34970.11725706675,1.1716884345578604,0.017405395000025692,33985.41499178087,1.1386955724740124,0.16278224300003785,29
mid_large,X-n327-k20.vrp,327,20,128,27542.437966140435,92037.20895858474,3.341650767144564,0.005226277000019763,34521.52959784906,1.2533941127611303,0.03198484600000029,33652.594075897374,1.2218451437475695,0.45578645000000506,20
mid_large,X-n331-k15.vrp,331,15,23,31121.750855683116,112025.64153884845,3.59959316101239,0.003539472999989357,36304.85845192952,1.1665429307072523,0.05873984400000154,35240.242744104544,1.1323348389851067,1.5004136460000268,15
mid_large,X-n336-k84.vrp,336,84,203,139117.0985790461,222203.71382550668,1.5972422951248577,0.005340244999956667,202865.24195806644,1.458233704053271,0.007288180000045941,202840.05513183444,1.458052656385592,0.017638907999980802,99
mid_large,X-n344-k43.vrp,344,43,61,42065.38035936931,75978.89798231843,1.8062096986458247,0.0035689089999664247,50709.95456918289,1.205503293586365,0.011334245000000465,50187.54688839047,1.1930843477375592,0.05517560999999205,46
mid_large,X-n351-k40.vrp,351,40,436,25905.70297881667,55037.95942790126,2.1245499291374683,0.0036721620000434996,34050.80871118275,1.3144136153736652,0.014038662000018576,33777.4896090512,1.3038630774340059,0.10131335800002716,43
mid_large,X-n359-k29.vrp,359,29,68,51511.60553388114,131963.15554883168,2.5618140646389773,0.0039318989999515,66005.23081210212,1.2813662111286352,0.02184030600000142,65732.67730830936,1.276075102436372,0.24759361700000682,30
mid_large,X-n367-k17.vrp,367,17,218,22836.07733743848,64264.15894341571,2.8141505212919466,0.006279268000014326,28994.558144528884,1.269682078760257,0.06687476600001219,28076.0474232341,1.2294601655252315,2.5961339109999813,19
mid_large,X-n376-k94.vrp,376,94,4,147733.07228503397,225893.45924954634,1.5290649260560352,0.004216503999998622,191037.11728898398,1.2931235662682208,0.008114873000010903,191033.01318021014,1.2930957856994534,0.013917225999989569,94
mid_large,X-n384-k52.vrp,384,52,564,65946.66629170375,128759.33982658248,1.952476858451611,0.006425485000022491,86438.15131637697,1.3107281410410143,0.012156693000008545,86294.7242743457,1.3085532465376766,0.047818264,55
mid_large,X-n393-k38.vrp,393,38,78,38271.134773791055,82184.28641866393,2.147422251898985,0.00459268500003418,46501.37633098913,1.2150508890275793,0.01852782800000341,45952.3363076952,1.2007048283074273,0.1400920169999722,40
mid_large,X-n401-k29.vrp,401,29,745,66172.17496367855,134615.5136689604,2.0343220355511953,0.006761152999956721,76416.9235216417,1.154819583360928,0.05257172699998591,75749.69856916089,1.1447364184529127,1.7724956389999988,30
mid_large,X-n411-k19.vrp,411,19,216,19730.689427603767,63843.69187356614,3.235755755409494,0.004902380999965317,26404.457494925326,1.3382430244928378,0.09874188600002753,25530.324822226547,1.2939398248552294,3.151366142000029,20
mid_large,X-n420-k130.vrp,420,130,18,107812.51082907204,147427.0543448154,1.367439207297092,0.005167719999974452,140467.08525603937,1.3028829787550213,0.009160336999968877,140417.89741114853,1.3024267437178016,0.014745454999967933,153
mid_large,X-n429-k61.vrp,429,61,536,65463.639441893916,122246.34743060288,1.8673930822179505,0.005267895999963912,82459.82457458234,1.2596278678910662,0.01407823400001007,82222.98593458811,1.2560100024315015,0.05027346000002808,66
mid_large,X-n439-k37.vrp,439,37,12,36410.2802975995,78499.06075739698,2.1559587049532367,0.007886073000008764,42118.06908116342,1.156763110223577,0.027761187000010068,41238.279516776674,1.132599891561271,0.25417483100000027,37
mid_large,X-n449-k29.vrp,449,29,777,55248.574990554975,163519.85815946662,2.959711778763908,0.005657643000006374,70195.5544483356,1.2705405426354597,0.0427074360000006,69631.84794827939,1.2603374468967445,0.5521958470000072,31
mid_large,X-n459-k26.vrp,459,26,1106,24164.500868571657,65252.20635799645,2.7003332993673976,0.008558400000026722,29461.890047433175,1.2192219573527918,0.09400590199999215,28754.956300385107,1.1899669046251147,6.982658246000028,27
mid_large,X-n469-k138.vrp,469,138,256,221832.93170817007,330634.0531365138,1.490464245279307,0.0063339829999904396,307046.9111362171,1.3841358393989462,0.011056218000021545,307032.8029249027,1.384072241035954,0.016033810999999787,159
mid_large,X-n480-k70.vrp,480,70,52,89474.70661308226,155452.81998005917,1.7373940174208977,0.008940178999978343,112717.28982541332,1.2597670793472344,0.01598146999998562,112524.40917619702,1.2576113790770969,0.055093399000043064,75
mid_large,X-n491-k59.vrp,491,59,428,66495.82315486456,138270.46154284853,2.0793856663872763,0.006430649999970228,87450.47370696845,1.315127320152152,0.019784187000027487,87237.6429833783,1.311926657110588,0.09906494699998802,64
