Size,Instance_Name,#Node,#Truck,Capacity,Optimal_Cost,Cost_NoOpt,Apx_NoOpt,Execution_time_NoOpt,Cost_2Opt,Apx_2Opt,Execution_time_2Opt,Cost_3Opt,Apx_3Opt,Execution_time_3Opt,#Truck_Opt3
small,E-n22-k4.vrp,22,4,6000,375.2797871480125,454.32309771181497,1.2106250143779456,0.00024822800000379175,441.7964489067805,1.177245521972473,0.00034906800000555904,398.30461542985955,1.0613537660976289,0.0010996540000007826,4
small,E-n23-k3.vrp,23,3,4500,568.5625010705219,780.3755224117283,1.372541314178112,0.0002467860000052724,750.5727799090989,1.3201236073358298,0.0004970579999934444,743.4226658793349,1.307547832436322,0.006178243999997335,4
small,E-n30-k3.vrp,30,3,4500,535.7967571874207,900.6176579964331,1.6808941933954236,0.0002710209999889912,583.2850389399086,1.0886311481274544,0.0008904090000072529,556.2923988113433,1.0382526421613882,0.012682542999996826,3
small,E-n33-k4.vrp,33,4,8000,838.7210087828687,1267.4348531608118,1.5111519085471368,0.00032496299999706935,947.8427211146186,1.1301048992323497,0.0012835309999985611,929.7806887683421,1.1085696900780118,0.010484497000007309,5
small,F-n45-k4.vrp,45,4,2010,724.5691570372719,1184.177183628191,1.6343190599917805,0.0003241109999976288,917.7992691860225,1.2666827731653099,0.0014831179999958977,897.955712207112,1.2392960747581492,0.017711323000000334,5
small,P-n16-k8.vrp,16,8,35,451.94709212981854,596.6741051276423,1.3202299904526258,0.0002704409999978452,596.6741051276423,1.3202299904526258,0.00029659000000492597,596.6741051276423,1.3202299904526258,0.00033176600000217604,10
small,P-n19-k2.vrp,19,2,160,212.6569041858923,315.6879532463978,1.484494258274548,0.0002762100000097689,249.6088341771041,1.173763133309373,0.0006691429999960974,235.6198996063908,1.1079814243906494,0.004303757000002406,2
small,P-n20-k2.vrp,20,2,160,217.41558334616656,329.96907227061996,1.517688231874562,0.0002484590000051412,250.49866574074304,1.1521651846910255,0.0006842399999982263,238.9953753896625,1.0992559581579617,0.005146724999988805,2
small,P-n21-k2.vrp,21,2,160,212.71153970290385,387.2677675829533,1.8206241566576675,0.0008370120000051884,254.8601953993836,1.1981493611270417,0.0009247309999977915,239.37333359902524,1.1253424893325494,0.007693874000011647,2
small,P-n22-k2.vrp,22,2,160,217.8521507402297,388.06289931284954,1.7813131428552285,0.0002627950000118062,254.86030078060892,1.169877368273074,0.001077922999996872,239.57911333789758,1.0997326054566956,0.008778832999993824,2
small,P-n22-k8.vrp,22,8,3000,601.4237061659817,708.7198844123649,1.17840363980726,0.00027880599999718925,689.8491454966089,1.1470268604713487,0.00031974299999149025,689.8491454966089,1.1470268604713487,0.0004490869999926872,10
small,P-n23-k8.vrp,23,8,40,531.1738035458812,747.3384397239523,1.4069565078982653,0.0002943050000112635,690.0785546415675,1.2991577333725957,0.00028735200000085115,690.0785546415675,1.2991577333725957,0.00031132699999147917,11
small,P-n40-k5.vrp,40,5,140,461.7261717631887,674.6825660864424,1.4612179411663833,0.00030236999999999625,560.167543811472,1.2132029286370454,0.0010304000000047608,513.0217458118971,1.111095227400315,0.006489371000000688,5
small,P-n45-k5.vrp,45,5,150,512.7913045095214,812.0799218091433,1.5836460459989425,0.0003514230000121188,573.0286913725122,1.1174695950053348,0.0013980680000003076,531.3140025586416,1.0361213185290592,0.012651564999998755,5
small,P-n50-k10.vrp,50,10,100,699.5615304783074,1015.5530949551203,1.4516994584604468,0.0003970190000046614,806.3231728794292,1.1526122260155247,0.0006155309999940073,800.3916901281899,1.1441333681984234,0.0015715640000024678,11
small,P-n50-k7.vrp,50,7,150,559.8625135512013,798.2818333237883,1.4258533372064794,0.0003944239999924548,635.9679815218628,1.1359359952284096,0.00103725700000723,601.3762137311994,1.0741498120970399,0.005947839000000954,7
small,P-n50-k8.vrp,50,8,120,634.8499103018386,915.8510836797528,1.4426261527615443,0.0004050440000042954,697.3865487790029,1.0985061783302943,0.0007812130000104389,695.0054567329776,1.0947555405694838,0.002409784999997555,9
