Size,Instance_Name,Optimal_Cost,Sw_cost,Apx,Execution_time
large,Li_21.vrp,16212.74,54208.44425174579,3.3435708123207912,0.0018972999969264492
large,Li_22.vrp,14597.18,53612.347255026616,3.672787980625478,0.0020459000079426914
large,Li_23.vrp,18801.12,78331.82326208282,4.1663381363494745,0.003107500000623986
large,Li_24.vrp,21389.33,98011.35794274499,4.582254700953465,0.0028051000117557123
large,Li_25.vrp,16902.16,72288.29121465921,4.2768670521790835,0.0025815999979386106
large,Li_26.vrp,23971.74,117270.5597948608,4.8920336944610945,0.002879100007703528
large,Li_27.vrp,17488.74,76598.58395617093,4.379880080335743,0.004033499993965961
large,Li_28.vrp,26565.92,140967.0624788325,5.306312090032361,0.0031344999879365787
large,Li_29.vrp,29154.34,164851.3161245142,5.654434849991946,0.0034670000022742897
large,X-n502-k39.vrp,69226.0,105845.85986030192,1.528989972846935,0.0029971000039950013
large,X-n513-k21.vrp,24201.0,86623.86627550737,3.5793506993722315,0.0025300999986939132
large,X-n524-k153.vrp,154593.0,240515.31102227414,1.5557969055667082,0.002341100000194274
large,X-n536-k96.vrp,94846.0,140774.74634582584,1.4842454752527872,0.0025200000090990216
large,X-n548-k50.vrp,86700.0,226874.52286914727,2.6167765036810526,0.002507500001229346
large,X-n561-k42.vrp,42717.0,105120.58696089518,2.460860710276826,0.002569400006905198
large,X-n573-k30.vrp,50673.0,114470.7349760395,2.2590084458397865,0.002593099998193793
large,X-n586-k159.vrp,190316.0,289789.9438372207,1.522677777155997,0.002836100000422448
large,X-n599-k92.vrp,108451.0,205920.36408479436,1.8987410359037202,0.003998300002422184
large,X-n613-k62.vrp,59535.0,129305.14070146265,2.171918043192452,0.0030103999888524413
large,X-n627-k43.vrp,62164.0,188580.20065097502,3.0335917999320348,0.002814599996781908
large,X-n641-k35.vrp,63682.0,214744.11180103055,3.372132027904754,0.002881899999920279
large,X-n655-k131.vrp,106780.0,150964.92905503773,1.413794053708913,0.002940100006526336
large,X-n670-k130.vrp,146332.0,270495.86697543843,1.848507961180319,0.0030110000079730526
large,X-n685-k75.vrp,68205.0,144535.29791795881,2.119130531749268,0.00333659999887459
large,X-n701-k44.vrp,81923.0,238919.57959284767,2.916391972862904,0.003667999990284443
large,X-n716-k35.vrp,43373.0,128315.36433641434,2.9584157041572947,0.003151400000206195
large,X-n733-k159.vrp,136187.0,228524.27674030472,1.6780182891194073,0.0033122000022558495
large,X-n749-k98.vrp,77269.0,158153.24713182397,2.0467878079413993,0.003433899997617118
large,X-n766-k71.vrp,114417.0,305808.075452987,2.672750338262557,0.0036780000082217157
large,X-n783-k48.vrp,72386.0,264272.6914936642,3.6508812683898024,0.0036244999937480316
large,X-n801-k40.vrp,73305.0,296185.9341575892,4.040460189040164,0.003597500006435439
large,X-n819-k171.vrp,158121.0,223737.0868308937,1.4149738923412685,0.003798699995968491
large,X-n837-k142.vrp,193737.0,355167.814017762,1.8332472063558434,0.004011900004115887
large,X-n856-k95.vrp,88965.0,164699.30007470574,1.8512819656573454,0.004037200007587671
large,X-n876-k59.vrp,99299.0,254719.3592439975,2.5651754725022156,0.004117199991014786
large,X-n895-k37.vrp,53860.0,229979.5673518697,4.2699511205323,0.004937699995934963
large,X-n916-k207.vrp,329179.0,526574.445998195,1.5996598993198077,0.004191899992292747
large,X-n936-k151.vrp,132715.0,265545.14886609395,2.0008676401770256,0.004472500004339963
large,X-n957-k87.vrp,85465.0,220344.53366836358,2.578184445894385,0.005631699998048134
large,X-n979-k58.vrp,118976.0,328983.9232274222,2.7651284563897103,0.004823299997951835
