Size,Instance_Name,Optimal_Cost,CW_cost,APX,Execution_time
mid_small,A-n53-k7.vrp,1010.0,1092.8756938022677,1.082055142378483,0.01251349999802187
mid_small,A-n54-k7.vrp,1167.0,1201.6170636217407,1.0296632935918943,0.01842400000896305
mid_small,A-n55-k9.vrp,1073.0,1110.5677124418648,1.0350118475693055,0.01681940001435578
mid_small,A-n60-k9.vrp,1354.0,1377.276339666369,1.0171907973902283,0.028554400021675974
mid_small,A-n61-k9.vrp,1034.0,1103.094759683803,1.0668227849940068,0.028918500000145286
mid_small,A-n62-k8.vrp,1288.0,1352.8113271760085,1.0503193533975221,0.02461230003973469
mid_small,A-n63-k10.vrp,1314.0,1358.9040706050255,1.0341735697146313,0.026460499968379736
mid_small,A-n63-k9.vrp,1616.0,1690.8191881045007,1.0462990025399137,0.026554399984888732
mid_small,A-n64-k9.vrp,1401.0,1482.0475142038013,1.0578497603167747,0.02629720000550151
mid_small,A-n65-k9.vrp,1174.0,1243.3887989130656,1.059104598733446,0.025391299976035953
mid_small,A-n69-k9.vrp,1159.0,1209.4125706878392,1.0434966097392917,0.024976200016681105
mid_small,A-n80-k10.vrp,1763.0,1836.8389976301612,1.0418825851560756,0.023405499989166856
mid_small,B-n51-k7.vrp,1032.0,1126.6181932870304,1.091684295820766,0.0060044999700039625
mid_small,B-n52-k7.vrp,747.0,769.6274514599652,1.0302910996786683,0.006429699948057532
mid_small,B-n56-k7.vrp,707.0,736.6567207725216,1.0419472712482625,0.007291499990969896
mid_small,B-n57-k7.vrp,1153.0,1239.7800906399214,1.0752646059322821,0.008223200042266399
mid_small,B-n57-k9.vrp,1598.0,1656.3649674643361,1.0365237593644157,0.00951639999402687
mid_small,B-n63-k10.vrp,1496.0,1598.1796223145311,1.0683018865738845,0.023479500028770417
mid_small,B-n64-k9.vrp,861.0,921.9672770105242,1.0708098455406785,0.021058600046671927
mid_small,B-n66-k9.vrp,1316.0,1420.8839412837829,1.0796990435287104,0.024290500034112483
mid_small,B-n67-k10.vrp,1032.0,1104.855803630291,1.0705967089440804,0.02380510000512004
mid_small,B-n68-k9.vrp,1272.0,1319.935834248649,1.037685404283529,0.023347899958025664
mid_small,B-n78-k10.vrp,1221.0,1273.9989273116958,1.0434061648744437,0.02442879998125136
mid_small,CMT1.vrp,524.61,584.6372084179404,1.1144225394444263,0.005641600000672042
mid_small,CMT2.vrp,835.26,914.2712599839158,1.0945948087827932,0.015488500008359551
mid_small,CMT6.vrp,555.43,584.6372084179404,1.0525848593305016,0.005115900014061481
mid_small,CMT7.vrp,909.68,914.2712599839158,1.0050471154514948,0.018170099996495992
mid_small,E-n51-k5.vrp,521.0,584.6372084179404,1.1221443539691756,0.010332200035918504
mid_small,E-n76-k10.vrp,830.0,914.2712599839158,1.1015316385348384,0.030062299978453666
mid_small,E-n76-k14.vrp,1021.0,1054.599368161235,1.0329082939874974,0.036019799998030066
mid_small,E-n76-k7.vrp,682.0,751.690159734703,1.1021849849482448,0.03254599997308105
mid_small,E-n76-k8.vrp,735.0,794.7405140283134,1.0812796109228755,0.024478800012730062
mid_small,F-n72-k4.vrp,237.0,258.225727146243,1.089560030152924,0.011612700007390231
mid_small,P-n51-k10.vrp,741.0,790.9721568818051,1.067438808207564,0.00632049998966977
mid_small,P-n55-k10.vrp,694.0,736.4467980894067,1.0611625332700385,0.0072845000540837646
mid_small,P-n55-k15.vrp,989.0,978.0679667816745,0.9889463769278812,0.00863769999705255
mid_small,P-n55-k7.vrp,568.0,617.1981667070585,1.086616490681441,0.006302900030277669
mid_small,P-n60-k10.vrp,744.0,788.7290964144938,1.0601197532452873,0.010263299976941198
mid_small,P-n60-k15.vrp,968.0,1018.5913789529759,1.0522638212324131,0.024448500014841557
mid_small,P-n65-k10.vrp,792.0,861.7631877637434,1.0880848330350297,0.024042599950917065
mid_small,P-n70-k10.vrp,827.0,887.098809144408,1.0726708695821137,0.023195100016891956
mid_small,P-n76-k4.vrp,593.0,678.7174035381013,1.1445487412109634,0.02228789997752756
mid_small,P-n76-k5.vrp,627.0,705.0151296368242,1.1244260440778695,0.018758499994874
mid_small,tai75a.vrp,1618.36,1652.6806112964864,1.0212070313752728,0.020544799976050854
mid_small,tai75b.vrp,1344.62,1377.691802654949,1.0245956498155235,0.015729099977761507
mid_small,tai75c.vrp,1291.01,1389.3539492310151,1.0761759779018096,0.01660849998006597
mid_small,tai75d.vrp,1365.42,1429.2591962828997,1.0467542560405587,0.014009200036525726
