Size,Instance_Name,Optimal_Cost,Sw_cost,Apx,Execution_time
mid_large,Golden_10.vrp,741.56,2406.484963433962,3.2451655475402696,0.0011132000072393566
mid_large,Golden_11.vrp,918.45,3348.194892766151,3.6454841229965167,0.0013834999990649521
mid_large,Golden_12.vrp,1107.19,4145.72236839475,3.744363992083337,0.001668600001721643
mid_large,Golden_13.vrp,859.11,1756.4535656979187,2.044503690677467,0.000990600005025044
mid_large,Golden_14.vrp,1081.31,2306.9509677806636,2.133477881255758,0.0010776999988593161
mid_large,Golden_15.vrp,1345.23,3141.3818560159443,2.3352005649710046,0.0013835999998264015
mid_large,Golden_16.vrp,1622.69,4048.2193746651596,2.494758317771823,0.0017580999992787838
mid_large,Golden_18.vrp,997.52,2017.986090194632,2.0230031379768145,0.001274500013096258
mid_large,Golden_19.vrp,1366.86,3010.295964674058,2.2023440328007684,0.001300699994317256
mid_large,Golden_2.vrp,8447.92,22962.787312970882,2.718158708057236,0.0011481999972602352
mid_large,Golden_20.vrp,1820.09,4295.889723770661,2.3602622528395085,0.0014606000040657818
mid_large,Golden_3.vrp,11036.22,32853.9517014639,2.976920693993405,0.0014213999966159463
mid_large,Golden_4.vrp,13624.52,42573.81613970028,3.1247938378526565,0.0016444000066258013
mid_large,Golden_6.vrp,8412.8,24476.224679513965,2.909402895529903,0.0010496000031707808
mid_large,Golden_7.vrp,10181.75,35243.18959308428,3.4614078712484866,0.0012024000025121495
mid_large,Golden_8.vrp,11663.55,39389.59606556177,3.377153273708414,0.0016355999978259206
mid_large,Golden_9.vrp,585.43,1716.8267050463287,2.932590924698647,0.0012311000027693808
mid_large,tai385.vrp,24431.44,58320.50296563044,2.3871086995130226,0.0017037999932654202
mid_large,X-n251-k28.vrp,38684.0,67685.84432660844,1.7497116204789689,0.001314200009801425
mid_large,X-n256-k16.vrp,18839.0,36061.694687546245,1.9142042936220736,0.0013013999996474013
mid_large,X-n261-k13.vrp,26558.0,100527.18356926514,3.7851940495995606,0.0012016999971820042
mid_large,X-n266-k58.vrp,75478.0,128562.50505840211,1.7033109655582037,0.001296100002946332
mid_large,X-n270-k35.vrp,35291.0,60117.43768023076,1.703477874818814,0.0013073000009171665
mid_large,X-n275-k28.vrp,21245.0,41122.508387744114,1.9356323082016529,0.0012066999915987253
mid_large,X-n280-k17.vrp,33503.0,115193.96419835147,3.4383178879011274,0.0012168999965069816
mid_large,X-n284-k15.vrp,20226.0,56232.96479950563,2.7802316226394557,0.0012098999868612736
mid_large,X-n289-k60.vrp,95151.0,166803.49347779524,1.753039836447281,0.001258200005395338
mid_large,X-n294-k50.vrp,47161.0,78983.17007873792,1.6747560500994025,0.001283700010390021
mid_large,X-n298-k31.vrp,34231.0,75148.57864333843,2.195336935623804,0.0012729000009130687
mid_large,X-n303-k21.vrp,21736.0,49095.83165314538,2.258733513670656,0.0012943999900016934
mid_large,X-n308-k13.vrp,25859.0,109218.51936952655,4.223617284872831,0.001337299996521324
mid_large,X-n313-k71.vrp,94043.0,135814.02842376503,1.4441694589045972,0.0014155000098980963
mid_large,X-n317-k53.vrp,78355.0,132206.2977150978,1.687273278222166,0.0015079000004334375
mid_large,X-n322-k28.vrp,29834.0,66597.35230850043,2.2322636022156073,0.001498199999332428
mid_large,X-n327-k20.vrp,27532.0,92037.20895858474,3.342917657946562,0.0015867000038269907
mid_large,X-n331-k15.vrp,31102.0,112025.64153884845,3.60187902832128,0.0014633000100729987
mid_large,X-n336-k84.vrp,139111.0,222203.71382550668,1.597312317685206,0.0016336000117007643
mid_large,X-n344-k43.vrp,42050.0,75978.89798231843,1.806870344407097,0.002330100003746338
mid_large,X-n351-k40.vrp,25896.0,55037.95942790126,2.1253459772899777,0.0022114000021247193
mid_large,X-n359-k29.vrp,51505.0,131963.15554883168,2.562142618169725,0.0025160000077448785
mid_large,X-n367-k17.vrp,22814.0,64264.15894341571,2.8168738030777463,0.0023117999953683466
mid_large,X-n376-k94.vrp,147713.0,225893.45924954634,1.5292727061906966,0.0018636000022524968
mid_large,X-n384-k52.vrp,65928.0,128759.33982658248,1.9530296660991153,0.001711999997496605
mid_large,X-n393-k38.vrp,38260.0,82184.28641866393,2.148047214288132,0.0017568000039318576
mid_large,X-n401-k29.vrp,66154.0,134615.5136689604,2.0348809394588443,0.0017860999942058697
mid_large,X-n411-k19.vrp,19712.0,63843.69187356614,3.2388236543002304,0.0017990000051213428
mid_large,X-n420-k130.vrp,107798.0,147427.0543448154,1.3676232800684187,0.0019560999935492873
mid_large,X-n429-k61.vrp,65449.0,122246.34743060288,1.8678107752693376,0.002170699997805059
mid_large,X-n439-k37.vrp,36391.0,78499.06075739698,2.157100952361765,0.0020351999992271885
mid_large,X-n449-k29.vrp,55233.0,163519.85815946662,2.960546379147731,0.0020586000027833506
mid_large,X-n459-k26.vrp,24139.0,65252.20635799645,2.7031859794521917,0.002094000010401942
mid_large,X-n469-k138.vrp,221824.0,330634.0531365138,1.4905242585856977,0.0022812999959569424
mid_large,X-n480-k70.vrp,89449.0,155452.81998005917,1.7378933244648813,0.002141499993740581
mid_large,X-n491-k59.vrp,66483.0,138270.46154284853,2.079786735599304,0.0021797000081278384
